127.0.0.1 - - [23/Nov/2015:09:20:05 -0500] "GET / HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:25:29 -0500] "GET /PROYECTO_LP2/Index.jsp HTTP/1.1" 200 8048
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:25:32 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp HTTP/1.1" 200 1161
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:27:18 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnRegistro= HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:27:18 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1518
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:27:53 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1541
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:27:53 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:27:53 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:27:55 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1541
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:27:55 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:27:55 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:27:55 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1541
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:27:55 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:27:55 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:27:55 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1541
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:27:55 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:27:55 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:27:56 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1541
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:27:56 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:27:56 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:27:56 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1541
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:27:56 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:27:56 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:28:58 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1547
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:28:58 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:28:58 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:29:12 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1547
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:29:12 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:29:12 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:29:28 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1547
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:29:28 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:29:28 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:29:42 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1542
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:29:42 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:29:42 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:54 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1562
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:55 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:55 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:56 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1562
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:56 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:56 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:56 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1562
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:56 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:56 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:56 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1562
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:56 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:56 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:56 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1562
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:56 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:56 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:57 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1562
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:57 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:57 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:57 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1562
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:57 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:57 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:57 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1562
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:57 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:57 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:57 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1562
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:57 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:57 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:57 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1562
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:57 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:57 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:57 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1562
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:57 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:57 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:58 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1562
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:58 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:58 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:58 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1562
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:58 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:58 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:58 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1562
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:58 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:30:58 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:20 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1553
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:20 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:20 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:20 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1553
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:20 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:20 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:20 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1553
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:20 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:20 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:21 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1553
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:21 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:21 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:21 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1553
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:21 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:21 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:21 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1553
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:21 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:21 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:21 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1553
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:21 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:21 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:22 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1553
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:22 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:22 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:22 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1553
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:22 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:22 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:23 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1553
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:23 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:23 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:23 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1553
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:23 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:31:23 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:32:26 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1553
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:32:26 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:32:26 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:33:42 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1694
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:33:42 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:33:42 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:34:58 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1548
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:34:58 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:34:58 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:35:19 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1575
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:35:19 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:35:19 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:35:58 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1569
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:35:58 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:35:58 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:35:59 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1569
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:35:59 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:35:59 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:36:00 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1569
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:36:00 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:36:00 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:36:00 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1569
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:36:00 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:36:00 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:37:43 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1782
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:37:43 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:37:43 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:11 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1790
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:11 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:11 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:12 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1790
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:12 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:12 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:13 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1790
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:13 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:13 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:13 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1790
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:13 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:13 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:13 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1790
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:13 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:13 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:13 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1790
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:13 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:13 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:13 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1790
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:13 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:13 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:14 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1790
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:14 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:14 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:16 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1790
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:16 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:16 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:16 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1790
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:16 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:39:16 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:40:20 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1790
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:40:20 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:40:20 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:40:21 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1790
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:40:21 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:40:21 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:40:22 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1790
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:40:22 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:40:22 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:09:40:22 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1790
